127.0.0.1 - - [21/Apr/2017:11:22:12 +0800] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:09:16 +0800] "GET /graduation_project1/manageIndex.jsp HTTP/1.1" 200 4470
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:09:16 +0800] "GET /graduation_project1/lib/bootstrap/css/bootstrap-responsive.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:09:18 +0800] "GET /graduation_project1/lib/bootstrap/css/bootstrap-responsive.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:09:18 +0800] "GET /graduation_project1/javascripts/bootstrap.js HTTP/1.1" 404 1082
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:09:31 +0800] "GET /graduation_project1/Home?username=xiaoqi&password=12345 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:09:31 +0800] "GET /graduation_project1/manageIndex.jsp HTTP/1.1" 200 4320
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:09:31 +0800] "GET /graduation_project1/lib/bootstrap/css/bootstrap-responsive.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:10:36 +0800] "GET /graduation_project1/manChair.jsp HTTP/1.1" 200 5389
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:10:36 +0800] "GET /graduation_project1/lib/bootstrap/css/bootstrap-responsive.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:10:36 +0800] "GET /graduation_project1/javascripts/manChair.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:10:36 +0800] "GET /graduation_project1/manChairServlet?_=1492758636884 HTTP/1.1" 200 2192
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:10:37 +0800] "GET /graduation_project1/manChairServlet?pageIndex=0&pageSize=10&_=1492758636974 HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:53:51 +0800] "GET /graduation_project1/teacherVolunteerActivityManage.jsp HTTP/1.1" 200 7181
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:53:51 +0800] "GET /graduation_project1/lib/bootstrap/css/bootstrap-responsive.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:53:51 +0800] "GET /graduation_project1/javascripts/teacherMyVolunteerActivity.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:53:53 +0800] "GET /graduation_project1/javascripts/bootstrap.js HTTP/1.1" 404 1082
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:53:53 +0800] "GET /graduation_project1/lib/bootstrap/css/bootstrap-responsive.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:53:58 +0800] "GET /graduation_project1/teacherVolunteerActivityManage.jsp HTTP/1.1" 200 7181
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:53:58 +0800] "GET /graduation_project1/lib/bootstrap/css/bootstrap-responsive.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:53:58 +0800] "GET /graduation_project1/javascripts/teacherMyVolunteerActivity.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:54:00 +0800] "GET /graduation_project1/javascripts/bootstrap.js HTTP/1.1" 404 1082
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:54:00 +0800] "GET /graduation_project1/lib/bootstrap/css/bootstrap-responsive.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:54:04 +0800] "GET /graduation_project1/Home?username=xiaoqi&password=12345 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:54:04 +0800] "GET /graduation_project1/manageIndex.jsp HTTP/1.1" 200 4320
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:54:04 +0800] "GET /graduation_project1/lib/bootstrap/css/bootstrap-responsive.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:54:08 +0800] "GET /graduation_project1/teacherVolunteerActivityManage.jsp HTTP/1.1" 200 7026
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:54:08 +0800] "GET /graduation_project1/lib/bootstrap/css/bootstrap-responsive.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:54:08 +0800] "GET /graduation_project1/javascripts/teacherMyVolunteerActivity.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:54:08 +0800] "GET /graduation_project1/teacherMyVolunteerActivityServlet?_=1492761248213 HTTP/1.1" 200 1627
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:54:08 +0800] "GET /graduation_project1/teacherMyVolunteerActivityServlet?_=1492761248309 HTTP/1.1" 200 1627
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:54:08 +0800] "GET /graduation_project1/teacherMyVolunteerActivityServlet?pageIndex=0&pageSize=10&_=1492761248392 HTTP/1.1" 200 1627
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:54:08 +0800] "GET /graduation_project1/teacherMyVolunteerActivityServlet?pageIndex=0&pageSize=10&_=1492761248307 HTTP/1.1" 200 1627
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:58:45 +0800] "GET /graduation_project1/studentCompetition.jsp HTTP/1.1" 200 6001
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:58:45 +0800] "GET /graduation_project1/javascripts/competition.js HTTP/1.1" 200 2801
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:58:45 +0800] "GET /graduation_project1/javascripts/jquery.jqplot.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:58:45 +0800] "GET /graduation_project1/competitionServlet?_=1492761525517 HTTP/1.1" 200 1970
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:58:45 +0800] "GET /graduation_project1/competitionServlet?pageIndex=0&pageSize=2&_=1492761525567 HTTP/1.1" 200 292
0:0:0:0:0:0:0:1 - - [21/Apr/2017:15:58:54 +0800] "GET /graduation_project1/searchCompetition?pageIndex=0&info=1&_=1492761534645 HTTP/1.1" 200 585
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:00:43 +0800] "GET /graduation_project1/studentVolunteerActivity.jsp HTTP/1.1" 200 4351
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:00:44 +0800] "GET /graduation_project1/VolunteerActivityServlet?_=1492761644007 HTTP/1.1" 200 4567
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:00:44 +0800] "GET /graduation_project1/VolunteerActivityServlet?pageIndex=0&pageSize=10&_=1492761644058 HTTP/1.1" 200 1714
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:00:46 +0800] "GET /graduation_project1/studentIndex.jsp HTTP/1.1" 200 3569
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:00:47 +0800] "GET /graduation_project1/lib/bootstrap/css/bootstrap-responsive.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:00:52 +0800] "GET /graduation_project1/studentTeacherProject.jsp HTTP/1.1" 200 4372
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:00:52 +0800] "GET /graduation_project1/javascripts/teacherProject.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:00:52 +0800] "GET /graduation_project1/javascripts/jquery.jqplot.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:00:52 +0800] "GET /graduation_project1/TeacherProjectServlet?_=1492761652456 HTTP/1.1" 200 970
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:00:52 +0800] "GET /graduation_project1/TeacherProjectServlet?pageIndex=0&pageSize=10&_=1492761652503 HTTP/1.1" 200 970
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:00:54 +0800] "GET /graduation_project1/studenthelp.jsp HTTP/1.1" 200 3579
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:00:54 +0800] "GET /graduation_project1/javascripts/jquery.jqplot.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:01:07 +0800] "GET /graduation_project1/lib/bootstrap/css/bootstrap-responsive.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:01:07 +0800] "GET /graduation_project1/javascripts/bootstrap.js HTTP/1.1" 404 1082
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:01:17 +0800] "GET /graduation_project1/Home?username=xiaoqi&password=12345 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:01:17 +0800] "GET /graduation_project1/manageIndex.jsp HTTP/1.1" 200 4320
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:01:17 +0800] "GET /graduation_project1/lib/bootstrap/css/bootstrap-responsive.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:01:19 +0800] "GET /graduation_project1/manVolunteerActivity.jsp HTTP/1.1" 200 5345
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:01:19 +0800] "GET /graduation_project1/lib/bootstrap/css/bootstrap-responsive.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:01:19 +0800] "GET /graduation_project1/javascripts/manVolunteerActivity.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:01:19 +0800] "GET /graduation_project1/manVolunteerActivityServlet?_=1492761679274 HTTP/1.1" 200 4886
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:01:19 +0800] "GET /graduation_project1/manVolunteerActivityServlet?pageIndex=0&pageSize=10&_=1492761679316 HTTP/1.1" 200 1662
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:01:22 +0800] "GET /graduation_project1/manVolunteerActivityManage.jsp?id=26 HTTP/1.1" 200 6128
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:01:22 +0800] "GET /graduation_project1/lib/bootstrap/css/bootstrap-responsive.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:01:23 +0800] "GET /graduation_project1/manVolunteerActivityServlet?_=1492761682999 HTTP/1.1" 200 4886
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:01:23 +0800] "GET /graduation_project1/manVolunteerActivityServlet?pageIndex=0&pageSize=10&_=1492761683056 HTTP/1.1" 200 1662
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:01:23 +0800] "GET /graduation_project1/manUpdateVolunteerActivityId?id=26&_=1492761682976 HTTP/1.1" 200 159
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:25:23 +0800] "GET /graduation_project1/studentCompetition.jsp HTTP/1.1" 200 6001
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:25:23 +0800] "GET /graduation_project1/javascripts/jquery.jqplot.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:25:23 +0800] "GET /graduation_project1/competitionServlet?_=1492763123750 HTTP/1.1" 200 1970
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:25:23 +0800] "GET /graduation_project1/competitionServlet?pageIndex=0&pageSize=2&_=1492763123791 HTTP/1.1" 200 292
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:25:26 +0800] "GET /graduation_project1/competitionServlet?pageIndex=1&pageSize=2&_=1492763126112 HTTP/1.1" 200 294
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:25:26 +0800] "GET /graduation_project1/competitionServlet?pageIndex=2&pageSize=2&_=1492763126381 HTTP/1.1" 200 296
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:25:26 +0800] "GET /graduation_project1/competitionServlet?pageIndex=3&pageSize=2&_=1492763126647 HTTP/1.1" 200 294
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:25:26 +0800] "GET /graduation_project1/competitionServlet?pageIndex=4&pageSize=2&_=1492763126833 HTTP/1.1" 200 319
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:25:27 +0800] "GET /graduation_project1/competitionServlet?pageIndex=5&pageSize=2&_=1492763127006 HTTP/1.1" 200 322
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:25:27 +0800] "GET /graduation_project1/competitionServlet?pageIndex=6&pageSize=2&_=1492763127183 HTTP/1.1" 200 165
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:25:31 +0800] "GET /graduation_project1/searchCompetition?pageIndex=0&info=1&_=1492763131237 HTTP/1.1" 200 585
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:03 +0800] "GET /graduation_project1/teacherChairManage.jsp?id=3 HTTP/1.1" 200 7168
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:03 +0800] "GET /graduation_project1/lib/jquery-1.8.1.min.js HTTP/1.1" 200 92793
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:03 +0800] "GET /graduation_project1/lib/bootstrap/css/bootstrap.css HTTP/1.1" 200 132425
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:03 +0800] "GET /graduation_project1/lib/bootstrap/css/bootstrap-responsive.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:03 +0800] "GET /graduation_project1/stylesheets/panigate.css HTTP/1.1" 200 28516
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:03 +0800] "GET /graduation_project1/lib/font-awesome/css/font-awesome.css HTTP/1.1" 200 14599
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:03 +0800] "GET /graduation_project1/stylesheets/theme.css HTTP/1.1" 200 22942
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:03 +0800] "GET /graduation_project1/javascripts/panigate.js HTTP/1.1" 200 6397
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:03 +0800] "GET /graduation_project1/lib/bootstrap/js/bootstrap.js HTTP/1.1" 200 56490
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:03 +0800] "GET /graduation_project1/javascripts/teacherMyChair.js HTTP/1.1" 200 4450
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:05 +0800] "GET /graduation_project1/sign-in.html HTTP/1.1" 200 2622
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:05 +0800] "GET /graduation_project1/lib/bootstrap/css/bootstrap-responsive.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:05 +0800] "GET /graduation_project1/javascripts/bootstrap.js HTTP/1.1" 404 1082
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:05 +0800] "GET /graduation_project1/images/furley_bg.png HTTP/1.1" 200 42976
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:05 +0800] "GET /graduation_project1/javascripts/bootstrap.js HTTP/1.1" 404 1082
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:05 +0800] "GET /assets/ico/favicon.ico HTTP/1.1" 404 1038
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:22 +0800] "GET /graduation_project1/Home?username=lisi&password=12345 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:22 +0800] "GET /graduation_project1/studentIndex.jsp HTTP/1.1" 200 3567
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:22 +0800] "GET /graduation_project1/lib/jqplot/jquery.jqplot.min.js HTTP/1.1" 200 173216
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:22 +0800] "GET /graduation_project1/javascripts/graphDemo.js HTTP/1.1" 200 4293
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:22 +0800] "GET /graduation_project1/lib/bootstrap/css/bootstrap-responsive.css HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:22 +0800] "GET /graduation_project1/lib/font-awesome/font/fontawesome-webfont.woff HTTP/1.1" 200 41752
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:26 +0800] "GET /graduation_project1/studentCompetition.jsp HTTP/1.1" 200 6315
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:26 +0800] "GET /graduation_project1/javascripts/jquery.jqplot.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:26 +0800] "GET /graduation_project1/javascripts/competition.js HTTP/1.1" 200 2801
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:26 +0800] "GET /graduation_project1/javascripts/jquery.jqplot.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:26 +0800] "GET /graduation_project1/competitionServlet?_=1492764026754 HTTP/1.1" 200 1970
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:26 +0800] "GET /graduation_project1/competitionServlet?pageIndex=0&pageSize=2&_=1492764026794 HTTP/1.1" 200 292
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:29 +0800] "GET /graduation_project1/competitionServlet?pageIndex=1&pageSize=2&_=1492764029299 HTTP/1.1" 200 294
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:30 +0800] "GET /graduation_project1/competitionServlet?pageIndex=2&pageSize=2&_=1492764030383 HTTP/1.1" 200 296
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:31 +0800] "GET /graduation_project1/competitionServlet?pageIndex=3&pageSize=2&_=1492764031123 HTTP/1.1" 200 294
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:40:31 +0800] "GET /graduation_project1/competitionServlet?pageIndex=4&pageSize=2&_=1492764031837 HTTP/1.1" 200 319
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:42:56 +0800] "GET /graduation_project1/studentCompetition.jsp HTTP/1.1" 200 6316
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:42:56 +0800] "GET /graduation_project1/javascripts/jquery.jqplot.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:42:56 +0800] "GET /graduation_project1/javascripts/jquery.jqplot.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:42:56 +0800] "GET /graduation_project1/competitionServlet?_=1492764176509 HTTP/1.1" 200 1970
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:42:56 +0800] "GET /graduation_project1/competitionServlet?pageIndex=0&pageSize=2&_=1492764176543 HTTP/1.1" 200 292
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:44:50 +0800] "GET /graduation_project1/studentCompetition.jsp HTTP/1.1" 200 6321
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:44:50 +0800] "GET /graduation_project1/javascripts/jquery.jqplot.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:44:50 +0800] "GET /graduation_project1/competitionServlet?_=1492764290131 HTTP/1.1" 200 1970
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:44:50 +0800] "GET /graduation_project1/competitionServlet?pageIndex=0&pageSize=2&_=1492764290174 HTTP/1.1" 200 292
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:45:37 +0800] "GET /graduation_project1/studentCompetition.jsp HTTP/1.1" 200 6313
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:45:37 +0800] "GET /graduation_project1/javascripts/jquery.jqplot.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:45:37 +0800] "GET /graduation_project1/javascripts/jquery.jqplot.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:45:37 +0800] "GET /graduation_project1/competitionServlet?_=1492764337715 HTTP/1.1" 200 1970
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:45:37 +0800] "GET /graduation_project1/competitionServlet?pageIndex=0&pageSize=2&_=1492764337752 HTTP/1.1" 200 292
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:45:55 +0800] "GET /graduation_project1/searchCompetition?pageIndex=0&pageSize=2&info=1&_=1492764355600 HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:47:02 +0800] "GET /graduation_project1/studentCompetition.jsp HTTP/1.1" 200 6353
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:47:02 +0800] "GET /graduation_project1/javascripts/jquery.jqplot.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:47:02 +0800] "GET /graduation_project1/javascripts/jquery.jqplot.min.js HTTP/1.1" 404 1098
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:47:02 +0800] "GET /graduation_project1/competitionServlet?_=1492764422136 HTTP/1.1" 200 1970
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:47:02 +0800] "GET /graduation_project1/competitionServlet?pageIndex=0&pageSize=2&_=1492764422176 HTTP/1.1" 200 292
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:47:15 +0800] "GET /graduation_project1/searchCompetition?pageIndex=0&pageSize=2&info=1&_=1492764435513 HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:47:22 +0800] "GET /graduation_project1/searchCompetition?pageIndex=0&pageSize=2&info=1&_=1492764442371 HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:47:24 +0800] "GET /graduation_project1/searchCompetition?pageIndex=0&pageSize=2&info=1&_=1492764444891 HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:47:25 +0800] "GET /graduation_project1/searchCompetition?pageIndex=0&pageSize=2&info=1&_=1492764445441 HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:51:14 +0800] "GET /graduation_project1/searchCompetition?pageIndex=0&pageSize=2&info=1&_=1492764674506 HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:51:15 +0800] "GET /graduation_project1/searchCompetition?pageIndex=0&pageSize=2&info=1&_=1492764675439 HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:51:16 +0800] "GET /graduation_project1/searchCompetition?pageIndex=0&pageSize=2&info=1&_=1492764676749 HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:51:17 +0800] "GET /graduation_project1/searchCompetition?pageIndex=0&pageSize=2&info=1&_=1492764677579 HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:51:18 +0800] "GET /graduation_project1/searchCompetition?pageIndex=0&pageSize=2&info=1&_=1492764678324 HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:51:19 +0800] "GET /graduation_project1/searchCompetition?pageIndex=0&pageSize=2&info=1&_=1492764679876 HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:51:20 +0800] "GET /graduation_project1/searchCompetition?pageIndex=0&pageSize=2&info=1&_=1492764680540 HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [21/Apr/2017:16:51:21 +0800] "GET /graduation_project1/searchCompetition?pageIndex=0&pageSize=2&info=1&_=1492764681877 HTTP/1.1" 200 293
